,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
1,BRSU_Floor0,01-07-2019 22:35:26,8.0,1,3,52.215,43.882,22.185,01-07-2019 22:35:36,01-07-2019 22:36:28,01-07-2019 22:36:28,01-07-2019 22:37:12,01-07-2019 22:37:12,01-07-2019 22:37:34
2,BRSU_Floor0,01-07-2019 22:35:26,8.0,2,3,23.782,37.051,27.25,01-07-2019 22:35:38,01-07-2019 22:36:01,01-07-2019 22:36:01,01-07-2019 22:36:38,01-07-2019 22:36:38,01-07-2019 22:37:06
3,BRSU_Floor0,01-07-2019 22:35:26,8.0,3,3,47.436,40.439,25.132,01-07-2019 22:35:37,01-07-2019 22:36:25,01-07-2019 22:36:25,01-07-2019 22:37:05,01-07-2019 22:37:05,01-07-2019 22:37:30
4,BRSU_Floor0,01-07-2019 22:35:26,8.0,4,3,26.619,66.806,12.269,01-07-2019 22:35:37,01-07-2019 22:36:03,01-07-2019 22:36:03,01-07-2019 22:37:10,01-07-2019 22:37:10,01-07-2019 22:37:22
5,BRSU_Floor0,01-07-2019 22:35:26,8.0,5,3,22.504,36.923,35.731,01-07-2019 22:35:37,01-07-2019 22:35:59,01-07-2019 22:35:59,01-07-2019 22:36:36,01-07-2019 22:36:36,01-07-2019 22:37:12
6,BRSU_Floor0,01-07-2019 22:35:26,8.0,6,3,46.7,17.1,17.825,01-07-2019 22:35:36,01-07-2019 22:36:23,01-07-2019 22:36:23,01-07-2019 22:36:40,01-07-2019 22:36:40,01-07-2019 22:36:58
7,BRSU_Floor0,01-07-2019 22:35:26,8.0,7,3,82.033,14.365,14.563,01-07-2019 22:35:36,01-07-2019 22:36:58,01-07-2019 22:36:58,01-07-2019 22:37:12,01-07-2019 22:37:12,01-07-2019 22:37:27
8,BRSU_Floor0,01-07-2019 22:37:57,1.0,1,0,x,x,x,01-07-2019 22:38:07,x,x,x,x,x
9,BRSU_Floor0,01-07-2019 22:37:57,1.0,2,3,29.191,14.836,31.174,01-07-2019 22:38:09,01-07-2019 22:38:38,01-07-2019 22:38:38,01-07-2019 22:38:53,01-07-2019 22:38:53,01-07-2019 22:39:24
10,BRSU_Floor0,01-07-2019 22:37:57,1.0,3,3,34.929,16.884,12.196,01-07-2019 22:38:09,01-07-2019 22:38:43,01-07-2019 22:38:43,01-07-2019 22:39:00,01-07-2019 22:39:00,01-07-2019 22:39:13
11,BRSU_Floor0,01-07-2019 22:37:57,1.0,4,3,21.843,12.273,12.177,01-07-2019 22:38:08,01-07-2019 22:38:30,01-07-2019 22:38:30,01-07-2019 22:38:42,01-07-2019 22:38:42,01-07-2019 22:38:55
12,BRSU_Floor0,01-07-2019 22:37:57,1.0,5,3,45.618,14.326,13.952,01-07-2019 22:38:08,01-07-2019 22:38:54,01-07-2019 22:38:54,01-07-2019 22:39:08,01-07-2019 22:39:08,01-07-2019 22:39:22
13,BRSU_Floor0,01-07-2019 22:37:57,1.0,6,3,47.637,10.586,13.587,01-07-2019 22:38:08,01-07-2019 22:38:55,01-07-2019 22:38:55,01-07-2019 22:39:06,01-07-2019 22:39:06,01-07-2019 22:39:19
14,BRSU_Floor0,01-07-2019 22:37:57,1.0,7,3,44.597,25.976,12.377,01-07-2019 22:38:07,01-07-2019 22:38:52,01-07-2019 22:38:52,01-07-2019 22:39:18,01-07-2019 22:39:18,01-07-2019 22:39:30
