34.0314,10.8635,2.37698
34.2314,11.0635,2.37698
34.4314,11.2635,2.37698
34.4314,11.2635,1.77698
34.4314,11.2635,1.17698
34.4314,11.4635,1.17698
34.4314,11.6635,1.17698
34.4314,11.8635,1.17698
34.4314,12.0635,1.17698
34.6314,12.2635,1.17698
34.6314,12.4635,0.57698
34.6314,12.6635,0.57698
34.8314,12.8635,0.57698
35.0314,13.0635,0.57698
35.2314,13.2635,0.57698
35.4314,13.4635,0.57698
35.6314,13.6635,0.57698
35.8314,13.8635,0.57698
36.0314,14.0635,0.57698
36.2314,14.0635,0.57698
36.4314,14.2635,0.57698
36.6314,14.2635,0.57698
36.8314,14.0635,0.57698
37.0314,13.8635,0.57698
37.2314,13.8635,0.57698
37.4314,13.8635,0.57698
37.6314,13.8635,0.57698
37.8314,13.8635,0.57698
37.8314,13.8635,-0.22302
38.0314,13.8635,-0.22302
38.2314,13.8635,-0.22302
38.4314,13.8635,-0.22302
38.6314,13.8635,-0.22302
38.8314,13.6635,-0.22302
39.0314,13.6635,-0.22302
39.2314,13.6635,-0.22302
39.4314,13.6635,-0.22302
39.6314,13.6635,-0.22302
39.8314,13.6635,-0.22302
40.0314,13.8635,-0.22302
40.2314,14.0635,-0.22302
40.4314,14.2635,-0.22302
40.6314,14.4635,-0.22302
40.8314,14.6635,-0.22302
41.0314,14.8635,-0.22302
41.2314,15.0635,-0.22302
41.4314,15.2635,-0.22302
41.6314,15.4635,-0.22302
41.6314,15.6635,-0.22302
41.6314,15.8635,-0.22302
41.6314,16.0635,-0.22302
41.6314,16.2635,-0.22302
41.6314,16.4635,-0.22302
41.6314,16.6635,-0.22302
41.6314,16.8635,-0.22302
41.6314,17.0635,-0.22302
