46.9111,2.51005,-0.74931
46.7111,2.71005,-0.74931
46.5111,2.91005,-0.74931
46.3111,3.11005,-0.74931
46.1111,3.31005,-0.74931
45.9111,3.51005,-0.74931
45.7111,3.71005,-0.74931
45.5111,3.91005,-0.74931
45.3111,3.91005,-0.74931
45.1111,3.91005,-0.74931
44.9111,3.91005,-0.74931
44.7111,3.91005,-0.74931
44.5111,3.91005,-0.74931
44.3111,3.91005,-0.74931
44.1111,3.71005,-0.74931
43.9111,3.51005,-0.74931
43.7111,3.31005,-0.74931
43.5111,3.31005,-0.74931
43.3111,3.31005,-0.74931
43.1111,3.51005,-0.74931
42.9111,3.71005,-0.74931
42.7111,3.91005,-0.74931
42.5111,4.11005,-0.74931
42.3111,4.31005,-0.74931
42.1111,4.51005,-0.74931
42.1111,4.71005,-0.74931
41.9111,4.91005,-0.74931
41.9111,5.11005,-0.74931
41.9111,5.31005,-0.74931
41.9111,5.51005,-0.74931
41.9111,5.71005,-0.74931
41.9111,5.91005,-0.54931
41.9111,6.11005,-0.54931
41.9111,6.31005,-0.54931
41.9111,6.51005,-0.54931
41.9111,6.71005,-0.54931
41.7111,6.91005,-0.54931
41.7111,7.11005,-0.54931
41.5111,7.31005,-0.54931
41.5111,7.51005,-0.54931
41.3111,7.71005,-0.54931
41.3111,7.91005,-0.54931
41.1111,8.11005,-0.54931
41.1111,8.31005,-0.54931
40.9111,8.51005,-0.54931
41.1111,8.71005,-0.54931
41.3111,8.91005,-0.54931
41.5111,9.11005,-0.54931
41.7111,9.31005,-0.54931
41.9111,9.51005,-0.54931
41.9111,9.71005,-0.54931
41.9111,9.91005,-1.14931
41.7111,10.1101,-1.14931
41.7111,10.3101,-0.54931
41.5111,10.5101,-0.54931
41.3111,10.7101,-0.54931
41.1111,10.9101,-0.54931
40.9111,11.1101,-0.54931
40.7111,11.3101,-0.54931
40.5111,11.5101,-0.54931
40.5111,11.7101,-0.54931
40.7111,11.9101,-0.54931
40.9111,12.1101,-0.54931
41.1111,12.3101,-0.54931
41.3111,12.5101,-0.54931
41.5111,12.7101,-0.54931
41.7111,12.9101,-0.54931
41.7111,13.1101,-0.54931
41.9111,13.3101,-0.54931
42.1111,13.5101,-0.54931
42.3111,13.7101,-0.54931
42.3111,13.9101,-0.54931
42.3111,14.1101,-0.54931
42.3111,14.3101,-0.54931
42.1111,14.5101,-0.54931
41.9111,14.7101,-0.54931
41.9111,14.9101,-0.54931
41.9111,15.1101,-0.54931
41.9111,15.3101,-0.54931
41.7111,15.5101,-0.54931
41.5111,15.7101,-0.54931
41.3111,15.7101,-0.54931
41.1111,15.7101,-0.54931
40.9111,15.7101,-0.54931
40.7111,15.7101,-0.54931
40.5111,15.7101,-0.54931
40.3111,15.7101,-0.54931
40.1111,15.7101,-0.54931
39.9111,15.7101,-0.54931
39.7111,15.7101,-0.54931
39.5111,15.7101,-0.54931
39.3111,15.7101,-0.54931
39.1111,15.7101,-0.54931
38.9111,15.7101,-0.54931
38.7111,15.7101,-0.54931
38.5111,15.7101,-0.54931
38.3111,15.7101,-0.54931
38.1111,15.7101,-0.54931
37.9111,15.7101,-0.54931
37.7111,15.7101,-0.54931
37.5111,15.7101,-0.54931
37.3111,15.7101,-0.54931
37.1111,15.7101,-0.54931
36.9111,15.7101,-0.54931
36.7111,15.7101,-0.54931
36.5111,15.7101,-0.54931
36.3111,15.7101,-0.54931
36.1111,15.7101,-0.54931
35.9111,15.7101,-0.54931
35.7111,15.7101,-0.54931
35.5111,15.7101,-0.54931
35.3111,15.7101,-0.54931
35.1111,15.7101,-0.54931
34.9111,15.7101,-0.54931
34.7111,15.7101,-0.54931
34.5111,15.7101,-0.54931
34.3111,15.7101,-0.54931
34.1111,15.7101,-0.54931
33.9111,15.5101,-0.54931
33.7111,15.3101,-0.54931
33.5111,15.3101,-0.54931
33.3111,15.5101,-0.54931
33.1111,15.7101,-0.54931
32.9111,15.7101,-0.54931
32.7111,15.7101,-0.54931
32.5111,15.7101,-0.54931
32.3111,15.7101,-0.54931
32.1111,15.7101,-0.54931
31.9111,15.7101,-0.54931
31.7111,15.7101,-0.54931
31.5111,15.7101,-0.54931
31.3111,15.7101,-0.54931
31.1111,15.7101,-0.54931
30.9111,15.7101,-0.54931
30.7111,15.7101,-0.54931
30.5111,15.9101,-0.54931
30.3111,16.1101,-0.54931
30.1111,16.1101,-0.54931
29.9111,15.9101,-0.54931
29.7111,15.7101,-0.54931
29.5111,15.7101,-0.54931
29.3111,15.7101,-0.54931
29.1111,15.7101,-0.54931
28.9111,15.7101,-0.54931
28.7111,15.5101,-0.54931
28.5111,15.3101,-0.54931
28.3111,15.1101,-0.54931
28.1111,14.9101,-0.54931
27.9111,14.7101,-0.54931
27.7111,14.5101,-0.54931
27.5111,14.5101,-0.54931
27.3111,14.7101,-0.54931
27.1111,14.9101,-0.54931
26.9111,15.1101,-0.54931
26.7111,15.3101,-0.54931
26.5111,15.5101,-0.54931
26.3111,15.5101,-0.54931
26.1111,15.7101,-0.54931
25.9111,15.7101,-0.54931
25.7111,15.7101,-0.54931
25.5111,15.7101,-0.54931
25.3111,15.7101,-0.54931
25.1111,15.7101,-0.54931
24.9111,15.7101,-0.54931
24.7111,15.7101,-0.54931
24.5111,15.7101,-0.54931
24.3111,15.7101,-0.54931
24.1111,15.7101,-0.54931
23.9111,15.7101,-0.54931
23.7111,15.7101,-0.54931
23.5111,15.7101,-0.54931
23.3111,15.7101,-0.54931
23.1111,15.7101,-0.54931
22.9111,15.7101,-0.54931
22.7111,15.7101,-0.54931
22.5111,15.7101,-0.54931
22.3111,15.7101,-0.54931
22.1111,15.7101,-0.54931
21.9111,15.7101,-0.54931
21.7111,15.7101,-0.54931
21.5111,15.7101,-0.54931
21.3111,15.5101,-0.54931
21.1111,15.3101,-0.54931
20.9111,15.1101,-0.54931
20.7111,14.9101,-0.54931
20.5111,14.7101,-0.54931
20.3111,14.5101,-0.54931
20.1111,14.7101,-0.54931
19.9111,14.9101,-0.54931
19.7111,15.1101,-0.54931
19.5111,15.3101,-0.54931
19.3111,15.5101,-0.54931
19.1111,15.5101,-0.54931
18.9111,15.7101,-0.54931
18.7111,15.7101,-0.54931
18.5111,15.7101,-0.54931
18.3111,15.7101,-0.54931
18.1111,15.7101,-0.54931
17.9111,15.7101,-0.54931
17.7111,15.7101,-0.54931
17.5111,15.7101,-0.54931
17.3111,15.7101,-0.54931
17.1111,15.7101,-0.54931
16.9111,15.7101,-0.54931
16.7111,15.7101,-0.54931
16.5111,15.7101,-0.54931
16.3111,15.7101,-0.54931
16.1111,15.7101,-0.54931
15.9111,15.7101,-0.54931
15.7111,15.7101,-0.54931
15.5111,15.7101,-0.54931
15.3111,15.7101,-0.54931
15.1111,15.7101,-0.54931
14.9111,15.7101,-0.54931
14.7111,15.7101,-0.54931
14.5111,15.5101,-0.54931
14.3111,15.3101,-0.54931
14.1111,15.1101,-0.54931
13.9111,14.9101,-0.54931
13.7111,14.7101,-0.54931
13.5111,14.5101,-0.54931
13.3111,14.3101,-0.54931
13.1111,14.1101,-0.54931
12.9111,13.9101,-0.54931
12.9111,13.7101,-0.54931
12.9111,13.5101,-0.54931
12.9111,13.5101,0.25069
12.9111,13.3101,0.25069
12.9111,13.1101,0.25069
12.9111,12.9101,0.25069
12.9111,12.7101,0.25069
12.9111,12.5101,0.25069
12.9111,12.3101,0.25069
13.1111,12.1101,0.25069
13.3111,11.9101,0.25069
13.3111,11.7101,0.25069
13.5111,11.5101,0.25069
13.5111,11.3101,0.25069
13.3111,11.1101,0.25069
13.1111,10.9101,0.25069
12.9111,10.7101,0.25069
12.7111,10.5101,0.25069
12.5111,10.3101,0.25069
12.3111,10.1101,0.25069
12.1111,9.91005,0.25069
12.1111,9.91005,1.05069
11.9111,9.71005,1.05069
11.7111,9.51005,1.05069
11.7111,9.31005,1.05069
11.7111,9.11005,1.05069
11.7111,8.91005,1.05069
11.7111,8.71005,1.05069
