2.830852840548094917e+01	2.830852840548094917e+01	2.830852840548094917e+01
2.266012764620007047e+01	1.987525863374813895e+01	-1.565221111949989696e+00
2.271012764620007118e+01	1.982525863374813824e+01	-1.565221111949989696e+00
2.285700264620006905e+01	1.956588363374813966e+01	-1.565221111949989696e+00
2.300387764620007047e+01	1.930650863374814108e+01	-1.565221111949989696e+00
2.315075264620006834e+01	1.904713363374814250e+01	-1.565221111949989696e+00
2.329762764620006976e+01	1.878775863374814037e+01	-1.565221111949989696e+00
2.344450264620006763e+01	1.852838363374814179e+01	-1.565221111949989696e+00
2.359137764620006905e+01	1.826900863374814321e+01	-1.565221111949989696e+00
2.373825264620006692e+01	1.800963363374814463e+01	-1.565221111949989696e+00
2.388512764620006834e+01	1.775025863374814605e+01	-1.565221111949989696e+00
2.403200264620006621e+01	1.749088363374814747e+01	-1.565221111949989696e+00
2.417887764620006408e+01	1.723150863374814890e+01	-1.565221111949989696e+00
2.432575264620006550e+01	1.697213363374815032e+01	-1.565221111949989696e+00
2.447262764620006337e+01	1.671275863374815174e+01	-1.565221111949989696e+00
2.461950264620006479e+01	1.645338363374814961e+01	-1.565221111949989696e+00
2.476637764620006266e+01	1.619400863374815103e+01	-1.565221111949989696e+00
2.491325264620006408e+01	1.593463363374815245e+01	-1.565221111949989696e+00
2.506012764620006195e+01	1.567525863374815387e+01	-1.565221111949989696e+00
2.538344940397327676e+01	1.562245202031443192e+01	-1.568538399416799622e+00
2.570677116174649157e+01	1.556964540688071175e+01	-1.571855686883609327e+00
2.603009291951970638e+01	1.551683879344698980e+01	-1.575172974350419253e+00
2.635341467729292120e+01	1.546403218001326785e+01	-1.578490261817229179e+00
2.667673643506613601e+01	1.541122556657954767e+01	-1.581807549284038883e+00
2.700005819283935082e+01	1.535841895314582572e+01	-1.585124836750848809e+00
2.730094948938857868e+01	1.531835241451996232e+01	-1.588167156585571504e+00
2.760184078593780654e+01	1.527828587589410070e+01	-1.591209476420294200e+00
2.790273208248703440e+01	1.523821933726823730e+01	-1.594251796255016895e+00
2.820362337903626226e+01	1.519815279864237567e+01	-1.597294116089739591e+00
2.850451467558548657e+01	1.515808626001651227e+01	-1.600336435924462286e+00
2.880540597213471443e+01	1.511801972139065064e+01	-1.603378755759184981e+00
2.910629726868394229e+01	1.507795318276478724e+01	-1.606421075593907677e+00
2.940718856523317015e+01	1.503788664413892562e+01	-1.609463395428630372e+00
2.970807986178239801e+01	1.499782010551306222e+01	-1.612505715263353068e+00
3.000897115833162587e+01	1.495775356688720059e+01	-1.615548035098075763e+00
3.030986245488085373e+01	1.491768702826133719e+01	-1.618590354932798459e+00
3.061075375143008159e+01	1.487762048963547556e+01	-1.621632674767521154e+00
3.091164504797930945e+01	1.483755395100961216e+01	-1.624674994602243849e+00
3.121253634452853731e+01	1.479748741238375054e+01	-1.627717314436966545e+00
3.151342764107776162e+01	1.475742087375788714e+01	-1.630759634271689240e+00
3.181431893762698948e+01	1.471735433513202551e+01	-1.633801954106411936e+00
3.211521023417621734e+01	1.467728779650616211e+01	-1.636844273941134631e+00
3.241610153072544165e+01	1.463722125788030048e+01	-1.639886593775857326e+00
3.271699282727467306e+01	1.459715471925443708e+01	-1.642928913610580022e+00
3.301554694146277313e+01	1.456100849982629875e+01	-1.645751211441276451e+00
3.331410105565087321e+01	1.452486228039815863e+01	-1.648573509271973103e+00
3.361265516983898038e+01	1.448871606097002029e+01	-1.651395807102669533e+00
3.391120928402708046e+01	1.445256984154188018e+01	-1.654218104933365963e+00
3.420976339821518053e+01	1.441642362211374184e+01	-1.657040402764062392e+00
3.450831751240328060e+01	1.438027740268560173e+01	-1.659862700594759044e+00
3.480687162659138778e+01	1.434413118325746339e+01	-1.662684998425455474e+00
3.510542574077948785e+01	1.430798496382932328e+01	-1.665507296256151903e+00
3.540397985496758793e+01	1.427183874440118494e+01	-1.668329594086848333e+00
3.570253396915568800e+01	1.423569252497304483e+01	-1.671151891917544985e+00
3.600108808334379518e+01	1.419954630554490649e+01	-1.673974189748241415e+00
3.629964219753189525e+01	1.416340008611676637e+01	-1.676796487578937844e+00
3.659819631171999532e+01	1.412725386668862804e+01	-1.679618785409634274e+00
3.689675042590809539e+01	1.409110764726048792e+01	-1.682441083240330926e+00
3.719530454009620257e+01	1.405496142783234959e+01	-1.685263381071027355e+00
3.749385865428430265e+01	1.401881520840420947e+01	-1.688085678901723785e+00
3.779241276847240272e+01	1.398266898897607113e+01	-1.690907976732420215e+00
3.809096688266050279e+01	1.394652276954793280e+01	-1.693730274563116867e+00
3.838952099684860286e+01	1.391037655011979268e+01	-1.696552572393813296e+00
3.868807511103671004e+01	1.387423033069165434e+01	-1.699374870224509726e+00
3.898662922522481011e+01	1.383808411126351423e+01	-1.702197168055206378e+00
3.928518333941291019e+01	1.380193789183537589e+01	-1.705019465885902807e+00
3.958373745360101736e+01	1.376579167240723578e+01	-1.707841763716599237e+00
3.988229156778911744e+01	1.372964545297909744e+01	-1.710664061547295667e+00
4.018084568197721751e+01	1.369349923355095733e+01	-1.713486359377992319e+00
4.047939979616531758e+01	1.365735301412281899e+01	-1.716308657208688748e+00
4.077795391035341765e+01	1.362120679469467888e+01	-1.719130955039385178e+00
4.107650802454152483e+01	1.358506057526654054e+01	-1.721953252870081608e+00
4.137506213872962491e+01	1.354891435583840043e+01	-1.724775550700778259e+00
4.167361625291772498e+01	1.351276813641026209e+01	-1.727597848531474689e+00
4.197217036710582505e+01	1.347662191698212197e+01	-1.730420146362171119e+00
4.227072448129392512e+01	1.344047569755398364e+01	-1.733242444192867548e+00
4.256927859548203230e+01	1.340432947812584352e+01	-1.736064742023564200e+00
4.286783270967013237e+01	1.336818325869770518e+01	-1.738887039854260630e+00
4.316638682385823245e+01	1.333203703926956507e+01	-1.741709337684957060e+00
4.346494093804633962e+01	1.329589081984142673e+01	-1.744531635515653489e+00
4.376349505223443970e+01	1.325974460041328840e+01	-1.747353933346350141e+00
4.406204916642253977e+01	1.322359838098514828e+01	-1.750176231177046571e+00
4.435807413846003300e+01	1.319633738101359199e+01	-1.752542277820168692e+00
4.465409911049752623e+01	1.316907638104203748e+01	-1.754908324463290814e+00
4.495012408253501945e+01	1.314181538107048119e+01	-1.757274371106412936e+00
4.524614905457251268e+01	1.311455438109892491e+01	-1.759640417749535057e+00
4.554217402661000591e+01	1.308729338112737040e+01	-1.762006464392657179e+00
4.583819899864749914e+01	1.306003238115581411e+01	-1.764372511035779301e+00
4.598615143034932373e+01	1.307018321621738011e+01	-1.764938244978586201e+00
4.611714548431205429e+01	1.333395207060007515e+01	-1.765008961721437064e+00
4.624813953827478485e+01	1.359772092498277019e+01	-1.765079678464287927e+00
4.637913359223751542e+01	1.386148977936546522e+01	-1.765150395207139011e+00
4.651012764620024598e+01	1.412525863374816026e+01	-1.765221111949989874e+00
4.678512764620025166e+01	1.460025863374815813e+01	-1.765221111949989874e+00
4.706012764620025024e+01	1.507525863374815600e+01	-1.765221111949989874e+00
