52.12,152.26,0.230854
51.92,152.06,0.230854
51.72,151.86,0.230854
51.52,151.66,0.230854
51.32,151.46,0.230854
51.12,151.46,0.230854
50.92,151.46,0.230854
50.72,151.66,0.230854
50.52,151.66,0.230854
50.32,151.66,0.230854
50.12,151.66,0.230854
49.92,151.66,0.230854
49.72,151.66,0.230854
49.52,151.66,0.230854
49.32,151.66,0.230854
49.12,151.66,0.230854
48.92,151.66,0.230854
48.72,151.66,0.230854
48.52,151.86,0.230854
48.32,151.86,0.230854
48.12,151.86,0.230854
47.92,151.86,0.230854
47.72,151.86,0.230854
47.52,152.06,0.230854
47.32,152.06,0.230854
47.12,152.06,0.230854
46.92,152.26,0.230854
46.72,152.46,0.230854
46.52,152.46,-0.369146
46.32,152.46,0.230854
46.12,152.46,0.230854
45.92,152.46,0.230854
45.72,152.46,0.230854
45.52,152.46,0.230854
45.32,152.46,0.230854
45.12,152.46,0.230854
44.92,152.46,0.230854
44.72,152.46,0.230854
44.52,152.46,0.230854
44.32,152.46,0.230854
44.12,152.46,0.230854
43.92,152.46,0.230854
43.72,152.46,0.230854
43.52,152.46,0.230854
43.32,152.66,0.230854
43.12,152.66,0.230854
42.92,152.66,0.230854
42.72,152.66,0.230854
42.52,152.66,0.230854
42.32,152.66,0.230854
42.12,152.66,0.230854
41.92,152.46,0.230854
41.72,152.26,0.230854
41.72,152.06,0.230854
41.72,151.86,0.230854
41.72,151.66,0.230854
41.72,151.46,0.230854
41.72,151.26,0.230854
41.52,151.06,0.230854
41.52,150.86,0.230854
41.52,150.66,0.230854
41.52,150.46,0.230854
41.52,150.26,0.230854
41.52,150.06,0.230854
41.52,149.86,0.230854
41.52,149.66,0.230854
41.72,149.46,0.230854
41.72,149.26,0.230854
41.52,149.06,0.230854
41.52,148.86,0.230854
41.52,148.66,0.230854
41.52,148.46,0.230854
41.52,148.26,0.230854
41.52,148.06,0.230854
41.52,147.86,0.230854
41.32,147.66,0.230854
41.32,147.46,0.230854
41.32,147.26,0.230854
41.32,147.06,0.230854
41.32,146.86,0.230854
41.32,146.66,0.230854
41.32,146.46,0.230854
41.12,146.26,0.230854
41.12,146.06,0.230854
41.12,145.86,0.230854
41.12,145.66,0.230854
41.12,145.46,0.230854
41.32,145.26,0.230854
41.32,145.06,0.230854
41.52,144.86,0.230854
41.72,144.66,0.230854
41.52,144.46,0.230854
41.32,144.26,0.230854
41.12,144.06,0.230854
40.92,143.86,0.230854
40.92,143.66,0.230854
40.92,143.46,0.230854
40.72,143.26,0.230854
40.92,143.06,0.230854
40.92,142.86,0.230854
40.92,142.66,0.230854
40.92,142.46,0.230854
40.72,142.26,0.230854
40.72,142.06,0.230854
40.72,141.86,0.230854
40.72,141.66,0.230854
40.52,141.46,0.230854
40.52,141.26,0.230854
40.52,141.06,0.230854
40.32,140.86,0.230854
40.32,140.66,0.230854
40.32,140.46,0.230854
40.32,140.26,0.230854
40.12,140.06,0.230854
40.12,139.86,0.230854
40.12,139.66,0.230854
39.92,139.46,0.230854
39.92,139.26,0.230854
39.92,139.06,0.230854
39.92,138.86,0.230854
39.72,138.66,0.230854
39.72,138.46,0.230854
39.72,138.26,0.230854
39.52,138.06,0.230854
39.52,137.86,0.230854
39.32,137.66,0.230854
39.12,137.46,0.230854
39.12,137.26,0.230854
39.12,137.06,0.230854
39.32,136.86,0.230854
39.32,136.66,0.230854
39.32,136.46,0.230854
39.12,136.26,0.230854
39.12,136.06,0.230854
39.12,135.86,0.230854
39.12,135.66,0.230854
39.32,135.46,0.230854
39.32,135.26,0.230854
39.32,135.06,0.230854
39.32,134.86,0.230854
39.32,134.66,0.230854
39.32,134.46,0.230854
39.32,134.26,0.230854
39.32,134.06,0.230854
39.32,133.86,0.230854
39.32,133.66,0.230854
39.32,133.46,0.230854
39.32,133.26,0.230854
39.32,133.06,0.230854
39.32,132.86,0.230854
39.32,132.66,0.230854
39.32,132.46,0.230854
39.32,132.26,0.230854
39.32,132.06,0.230854
39.32,131.86,0.230854
39.32,131.66,0.230854
39.32,131.46,0.230854
39.32,131.26,0.230854
39.32,131.06,0.230854
39.32,130.86,0.230854
39.32,130.66,0.230854
39.32,130.46,0.230854
39.32,130.26,0.230854
39.32,130.06,0.230854
39.32,129.86,0.230854
39.32,129.66,0.230854
39.32,129.46,0.230854
39.32,129.26,0.230854
39.32,129.06,0.230854
39.32,128.86,0.230854
39.32,128.66,0.230854
39.32,128.46,0.230854
39.32,128.26,0.230854
39.32,128.06,0.230854
39.32,127.86,0.230854
39.32,127.66,0.230854
39.32,127.46,0.230854
39.32,127.26,0.230854
39.32,127.06,0.230854
39.32,126.86,0.230854
39.32,126.66,0.230854
39.32,126.46,0.230854
39.32,126.26,0.230854
39.32,126.06,0.230854
39.32,125.86,0.230854
39.32,125.66,0.230854
39.32,125.46,0.230854
