19.64,22.04,-1.90171
19.84,21.84,-1.90171
20.04,21.64,-1.90171
20.24,21.44,-1.90171
20.44,21.24,-1.90171
20.64,21.04,-1.90171
20.84,20.84,-1.90171
21.04,20.64,-1.90171
21.24,20.44,-1.90171
21.44,20.24,-1.90171
21.64,20.04,-1.90171
21.84,19.84,-1.90171
22.04,19.64,-1.90171
22.24,19.44,-1.90171
22.44,19.24,-1.90171
22.64,19.04,-1.90171
22.84,18.84,-1.90171
23.04,18.64,-1.90171
23.24,18.44,-1.90171
23.44,18.24,-1.90171
23.64,18.04,-1.90171
23.84,17.84,-1.90171
24.04,17.64,-1.90171
24.24,17.44,-1.90171
24.44,17.24,-1.90171
24.64,17.04,-1.90171
24.84,16.84,-1.90171
25.04,16.64,-1.90171
25.24,16.44,-1.90171
25.44,16.24,-1.90171
25.64,16.04,-1.90171
25.84,15.84,-1.90171
26.04,15.64,-1.90171
26.24,15.44,-1.90171
26.44,15.24,-1.90171
26.64,15.04,-1.90171
26.84,14.84,-1.90171
27.04,14.64,-1.30171
27.24,14.44,-1.30171
27.44,14.24,-1.30171
27.44,14.04,-1.30171
27.44,13.84,-1.30171
