29.0395,57.6174,2.88169
28.8395,57.6174,2.88169
28.8395,57.4174,2.88169
28.8395,57.4174,-2.11831
28.6395,57.4174,-2.11831
28.4395,57.4174,-2.11831
28.2395,57.4174,-2.11831
28.0395,57.4174,-2.11831
27.8395,57.4174,-2.11831
27.6395,57.4174,-2.11831
27.4395,57.4174,-2.11831
27.2395,57.4174,-2.11831
27.0395,57.4174,-2.11831
26.8395,57.4174,-2.11831
26.6395,57.4174,-2.11831
26.4395,57.4174,-2.11831
26.2395,57.4174,-2.11831
26.0395,57.4174,-2.11831
25.8395,57.4174,-2.11831
25.6395,57.4174,-2.11831
25.4395,57.4174,-2.11831
25.4395,57.2174,-2.11831
25.2395,57.2174,-2.11831
25.0395,57.2174,-2.11831
24.8395,57.2174,-2.11831
24.8395,57.0174,-2.11831
24.6395,57.0174,-2.11831
24.6395,56.8174,-2.11831
24.4395,56.8174,-2.11831
24.4395,56.6174,-2.11831
24.2395,56.6174,-2.11831
24.2395,56.4174,-2.11831
24.0395,56.4174,-2.11831
24.0395,56.2174,-2.11831
23.8395,56.2174,-2.11831
23.8395,56.0174,-2.11831
23.6395,56.0174,-2.11831
23.6395,55.8174,-2.11831
23.4395,55.8174,-2.11831
23.4395,55.6174,-2.11831
23.2395,55.6174,-2.11831
23.2395,55.4174,-2.11831
23.0395,55.4174,-2.11831
23.0395,55.2174,-2.11831
22.8395,55.2174,-2.11831
22.8395,55.0174,-2.11831
22.6395,55.0174,-2.11831
22.6395,54.8174,-2.11831
22.4395,54.8174,-2.11831
22.4395,54.6174,-2.11831
22.2395,54.6174,-2.11831
22.2395,54.4174,-2.11831
22.0395,54.4174,-2.11831
22.0395,54.2174,-2.11831
21.8395,54.2174,-2.11831
21.8395,54.0174,-2.11831
21.6395,54.0174,-2.11831
21.6395,53.8174,-2.11831
21.4395,53.8174,-2.11831
21.4395,53.6174,-2.11831
21.2395,53.6174,-2.11831
21.2395,53.4174,-2.11831
21.0395,53.4174,-2.11831
21.0395,53.2174,-2.11831
20.8395,53.2174,-2.11831
20.8395,53.0174,-2.11831
20.6395,53.0174,-2.11831
