,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
1,AGP_Basement,15-07-2019 01:29:51,0.0,1,3,28.637,25.367,8.939,15-07-2019 01:29:58,15-07-2019 01:30:27,15-07-2019 01:30:27,15-07-2019 01:30:52,15-07-2019 01:30:52,15-07-2019 01:31:01
2,AGP_Basement,15-07-2019 01:29:51,0.0,2,3,35.088,25.417,12.569,15-07-2019 01:29:59,15-07-2019 01:30:34,15-07-2019 01:30:34,15-07-2019 01:31:00,15-07-2019 01:31:00,15-07-2019 01:31:12
3,AGP_Basement,15-07-2019 01:29:51,0.0,3,3,32.096,30.663,12.56,15-07-2019 01:29:59,15-07-2019 01:30:31,15-07-2019 01:30:31,15-07-2019 01:31:02,15-07-2019 01:31:02,15-07-2019 01:31:14
4,AGP_Basement,15-07-2019 01:29:51,0.0,4,3,18.46,44.257,8.337,15-07-2019 01:29:59,15-07-2019 01:30:17,15-07-2019 01:30:17,15-07-2019 01:31:01,15-07-2019 01:31:01,15-07-2019 01:31:10
5,AGP_Basement,15-07-2019 01:29:51,0.0,5,3,24.006,26.448,14.17,15-07-2019 01:29:58,15-07-2019 01:30:22,15-07-2019 01:30:22,15-07-2019 01:30:49,15-07-2019 01:30:49,15-07-2019 01:31:03
6,AGP_Basement,15-07-2019 01:32:31,3.0,1,3,26.27,42.786,24.874,15-07-2019 01:32:38,15-07-2019 01:33:05,15-07-2019 01:33:05,15-07-2019 01:33:47,15-07-2019 01:33:47,15-07-2019 01:34:12
7,AGP_Basement,15-07-2019 01:32:31,3.0,2,3,29.276,57.072,9.439,15-07-2019 01:32:40,15-07-2019 01:33:09,15-07-2019 01:33:09,15-07-2019 01:34:06,15-07-2019 01:34:06,15-07-2019 01:34:15
8,AGP_Basement,15-07-2019 01:32:31,3.0,3,3,54.128,24.563,12.451,15-07-2019 01:32:39,15-07-2019 01:33:33,15-07-2019 01:33:33,15-07-2019 01:33:58,15-07-2019 01:33:58,15-07-2019 01:34:10
9,AGP_Basement,15-07-2019 01:32:31,3.0,4,3,17.907,41.257,8.468,15-07-2019 01:32:39,15-07-2019 01:32:57,15-07-2019 01:32:57,15-07-2019 01:33:38,15-07-2019 01:33:38,15-07-2019 01:33:47
10,AGP_Basement,15-07-2019 01:32:31,3.0,5,3,22.835,43.378,12.53,15-07-2019 01:32:39,15-07-2019 01:33:02,15-07-2019 01:33:02,15-07-2019 01:33:45,15-07-2019 01:33:45,15-07-2019 01:33:57
11,AGP_Basement,15-07-2019 01:35:12,0.0,1,3,29.611,31.916,9.018,15-07-2019 01:35:19,15-07-2019 01:35:48,15-07-2019 01:35:48,15-07-2019 01:36:20,15-07-2019 01:36:20,15-07-2019 01:36:29
12,AGP_Basement,15-07-2019 01:35:12,0.0,2,3,21.324,27.046,11.079,15-07-2019 01:35:20,15-07-2019 01:35:41,15-07-2019 01:35:41,15-07-2019 01:36:08,15-07-2019 01:36:08,15-07-2019 01:36:20
13,AGP_Basement,15-07-2019 01:35:12,0.0,3,3,33.144,48.415,11.855,15-07-2019 01:35:20,15-07-2019 01:35:53,15-07-2019 01:35:53,15-07-2019 01:36:41,15-07-2019 01:36:41,15-07-2019 01:36:53
14,AGP_Basement,15-07-2019 01:35:12,0.0,4,3,17.638,54.179,8.429,15-07-2019 01:35:19,15-07-2019 01:35:37,15-07-2019 01:35:37,15-07-2019 01:36:31,15-07-2019 01:36:31,15-07-2019 01:36:40
15,AGP_Basement,15-07-2019 01:35:12,0.0,5,3,25.76,42.456,15.003,15-07-2019 01:35:19,15-07-2019 01:35:45,15-07-2019 01:35:45,15-07-2019 01:36:27,15-07-2019 01:36:27,15-07-2019 01:36:42
16,AGP_Basement,15-07-2019 01:37:52,1.0,1,3,24.724,26.097,11.343,15-07-2019 01:37:59,15-07-2019 01:38:24,15-07-2019 01:38:24,15-07-2019 01:38:50,15-07-2019 01:38:50,15-07-2019 01:39:01
17,AGP_Basement,15-07-2019 01:37:52,1.0,2,3,32.149,23.014,9.047,15-07-2019 01:38:01,15-07-2019 01:38:33,15-07-2019 01:38:33,15-07-2019 01:38:56,15-07-2019 01:38:56,15-07-2019 01:39:05
18,AGP_Basement,15-07-2019 01:37:52,1.0,3,3,46.886,27.151,11.955,15-07-2019 01:38:00,15-07-2019 01:38:47,15-07-2019 01:38:47,15-07-2019 01:39:14,15-07-2019 01:39:14,15-07-2019 01:39:26
