,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
1,BRSU_Floor0,11-06-2019 04:28:47,1.0,1,3,68.708,15.183,12.419,11-06-2019 04:29:40,11-06-2019 04:30:49,11-06-2019 04:30:49,11-06-2019 04:31:04,11-06-2019 04:31:04,11-06-2019 04:31:16
2,BRSU_Floor0,11-06-2019 04:28:47,1.0,2,3,84.787,9.033,13.203,11-06-2019 04:29:43,11-06-2019 04:31:08,11-06-2019 04:31:08,11-06-2019 04:31:17,11-06-2019 04:31:17,11-06-2019 04:31:30
3,BRSU_Floor0,11-06-2019 04:28:47,1.0,3,3,84.733,13.408,18.029,11-06-2019 04:29:43,11-06-2019 04:31:07,11-06-2019 04:31:07,11-06-2019 04:31:21,11-06-2019 04:31:21,11-06-2019 04:31:39
4,BRSU_Floor0,11-06-2019 04:28:47,1.0,4,3,34.288,26.843,11.703,11-06-2019 04:29:42,11-06-2019 04:30:16,11-06-2019 04:30:16,11-06-2019 04:30:43,11-06-2019 04:30:43,11-06-2019 04:30:55
5,BRSU_Floor0,11-06-2019 04:28:47,1.0,5,3,83.979,17.613,11.921,11-06-2019 04:29:42,11-06-2019 04:31:06,11-06-2019 04:31:06,11-06-2019 04:31:23,11-06-2019 04:31:23,11-06-2019 04:31:35
6,BRSU_Floor0,11-06-2019 04:28:47,1.0,6,3,43.31,13.654,23.604,11-06-2019 04:29:41,11-06-2019 04:30:25,11-06-2019 04:30:25,11-06-2019 04:30:38,11-06-2019 04:30:38,11-06-2019 04:31:02
7,BRSU_Floor0,11-06-2019 04:28:47,1.0,7,3,69.967,13.013,19.47,11-06-2019 04:29:41,11-06-2019 04:30:51,11-06-2019 04:30:51,11-06-2019 04:31:04,11-06-2019 04:31:04,11-06-2019 04:31:24
8,BRSU_Floor0,11-06-2019 04:28:47,1.0,8,3,63.216,16.21,13.939,11-06-2019 04:29:41,11-06-2019 04:30:44,11-06-2019 04:30:44,11-06-2019 04:31:00,11-06-2019 04:31:00,11-06-2019 04:31:14
9,BRSU_Floor0,11-06-2019 04:28:47,1.0,9,3,82.128,18.226,13.122,11-06-2019 04:29:41,11-06-2019 04:31:03,11-06-2019 04:31:03,11-06-2019 04:31:21,11-06-2019 04:31:21,11-06-2019 04:31:34
10,BRSU_Floor0,11-06-2019 04:28:47,1.0,10,3,50.151,18.994,19.767,11-06-2019 04:29:40,11-06-2019 04:30:31,11-06-2019 04:30:31,11-06-2019 04:30:50,11-06-2019 04:30:50,11-06-2019 04:31:09
11,BRSU_Floor0,11-06-2019 04:33:57,7.0,1,3,55.592,20.988,12.143,11-06-2019 04:34:51,11-06-2019 04:35:46,11-06-2019 04:35:46,11-06-2019 04:36:07,11-06-2019 04:36:07,11-06-2019 04:36:20
12,BRSU_Floor0,11-06-2019 04:33:57,7.0,2,3,65.922,9.256,23.592,11-06-2019 04:34:53,11-06-2019 04:35:59,11-06-2019 04:35:59,11-06-2019 04:36:09,11-06-2019 04:36:09,11-06-2019 04:36:32
13,BRSU_Floor0,11-06-2019 04:33:57,7.0,3,3,59.164,23.999,19.191,11-06-2019 04:34:53,11-06-2019 04:35:52,11-06-2019 04:35:52,11-06-2019 04:36:16,11-06-2019 04:36:16,11-06-2019 04:36:35
14,BRSU_Floor0,11-06-2019 04:33:57,7.0,4,3,44.975,26.177,12.085,11-06-2019 04:34:53,11-06-2019 04:35:38,11-06-2019 04:35:38,11-06-2019 04:36:04,11-06-2019 04:36:04,11-06-2019 04:36:16
15,BRSU_Floor0,11-06-2019 04:33:57,7.0,5,3,17.933,50.439,11.39,11-06-2019 04:34:52,11-06-2019 04:35:10,11-06-2019 04:35:10,11-06-2019 04:36:01,11-06-2019 04:36:01,11-06-2019 04:36:12
16,BRSU_Floor0,11-06-2019 04:33:57,7.0,6,3,27.17,28.941,11.132,11-06-2019 04:34:52,11-06-2019 04:35:19,11-06-2019 04:35:19,11-06-2019 04:35:48,11-06-2019 04:35:48,11-06-2019 04:35:59
17,BRSU_Floor0,11-06-2019 04:33:57,7.0,7,3,57.295,23.147,18.168,11-06-2019 04:34:52,11-06-2019 04:35:49,11-06-2019 04:35:49,11-06-2019 04:36:12,11-06-2019 04:36:12,11-06-2019 04:36:30
18,BRSU_Floor0,11-06-2019 04:33:57,7.0,8,3,70.223,18.708,13.284,11-06-2019 04:34:52,11-06-2019 04:36:02,11-06-2019 04:36:02,11-06-2019 04:36:20,11-06-2019 04:36:20,11-06-2019 04:36:34
19,BRSU_Floor0,11-06-2019 04:33:57,7.0,9,3,61.496,19.12,12.995,11-06-2019 04:34:51,11-06-2019 04:35:53,11-06-2019 04:35:53,11-06-2019 04:36:12,11-06-2019 04:36:12,11-06-2019 04:36:25
20,BRSU_Floor0,11-06-2019 04:33:57,7.0,10,3,34.237,24.496,12.243,11-06-2019 04:34:51,11-06-2019 04:35:25,11-06-2019 04:35:25,11-06-2019 04:35:50,11-06-2019 04:35:50,11-06-2019 04:36:02
21,BRSU_Floor0,11-06-2019 04:39:08,4.0,1,3,121.066,9.491,12.549,11-06-2019 04:40:02,11-06-2019 04:42:03,11-06-2019 04:42:03,11-06-2019 04:42:12,11-06-2019 04:42:12,11-06-2019 04:42:25
22,BRSU_Floor0,11-06-2019 04:39:08,4.0,2,3,122.811,9.562,13.156,11-06-2019 04:40:04,11-06-2019 04:42:07,11-06-2019 04:42:07,11-06-2019 04:42:17,11-06-2019 04:42:17,11-06-2019 04:42:30
23,BRSU_Floor0,11-06-2019 04:39:08,4.0,3,3,108.411,17.255,12.853,11-06-2019 04:40:04,11-06-2019 04:41:52,11-06-2019 04:41:52,11-06-2019 04:42:10,11-06-2019 04:42:10,11-06-2019 04:42:23
24,BRSU_Floor0,11-06-2019 04:39:08,4.0,4,3,102.236,13.418,11.594,11-06-2019 04:40:04,11-06-2019 04:41:46,11-06-2019 04:41:46,11-06-2019 04:41:59,11-06-2019 04:41:59,11-06-2019 04:42:11
