1.843082456326163054e+01	1.843082456326163054e+01	1.843082456326163054e+01
5.197325340269581773e+01	8.050092216032602721e+00	5.760966536171774344e-01
5.187693490308650013e+01	8.300692273898741647e+00	5.214329592432151994e-01
5.178061640347718964e+01	8.551292331764882348e+00	4.667692648692530755e-01
5.168429790386787204e+01	8.801892389631021274e+00	4.121055704952908405e-01
5.158797940425855444e+01	9.052492447497160200e+00	3.574418761213286611e-01
5.149166090464924395e+01	9.303092505363300901e+00	3.027781817473664261e-01
5.139534240503992635e+01	9.553692563229439827e+00	2.481144873734042466e-01
5.142788986483714808e+01	9.827596657288886206e+00	2.354495703143398289e-01
5.146043732463436982e+01	1.010150075134833436e+01	2.227846532552754111e-01
5.149298478443159865e+01	1.037540484540778252e+01	2.101197361962109933e-01
5.152553224422882039e+01	1.064930893946722890e+01	1.974548191371465755e-01
5.174783159846008829e+01	1.084073983306643285e+01	1.961699792631931283e-01
5.197013095269136329e+01	1.103217072666563681e+01	1.948851393892396811e-01
5.219243030692263119e+01	1.122360162026484076e+01	1.936002995152862338e-01
5.249573095206879003e+01	1.123170116917618699e+01	1.913950078925466536e-01
5.279903159721494177e+01	1.123980071808753323e+01	1.891897162698070733e-01
5.310233224236110061e+01	1.124790026699887768e+01	1.869844246470675209e-01
5.340563288750725945e+01	1.125599981591022392e+01	1.847791330243279406e-01
5.370893353265341119e+01	1.126409936482157015e+01	1.825738414015883604e-01
5.401223417779957003e+01	1.127219891373291638e+01	1.803685497788487802e-01
5.431553482294572888e+01	1.128029846264426261e+01	1.781632581561091999e-01
5.461883546809188061e+01	1.128839801155560707e+01	1.759579665333696474e-01
5.492213611323803946e+01	1.129649756046695330e+01	1.737526749106300672e-01
5.522543675838419830e+01	1.130459710937829954e+01	1.715473832878904870e-01
5.552873740353035004e+01	1.131269665828964577e+01	1.693420916651509067e-01
5.583203804867650888e+01	1.132079620720099200e+01	1.671368000424113265e-01
5.613533869382266772e+01	1.132889575611233823e+01	1.649315084196717462e-01
5.643863933896881946e+01	1.133699530502368269e+01	1.627262167969321938e-01
5.674193998411497830e+01	1.134509485393502892e+01	1.605209251741926135e-01
5.704524062926113714e+01	1.135319440284637516e+01	1.583156335514530333e-01
5.734854127440728888e+01	1.136129395175772139e+01	1.561103419287134531e-01
5.765184191955344772e+01	1.136939350066906762e+01	1.539050503059739006e-01
5.795514256469960657e+01	1.137749304958041208e+01	1.516997586832343203e-01
5.825844320984575830e+01	1.138559259849175831e+01	1.494944670604947401e-01
5.856174385499191715e+01	1.139369214740310454e+01	1.472891754377551599e-01
5.868529061326059093e+01	1.161917519237417373e+01	5.819096097909039200e-02
5.880883737152927182e+01	1.184465823734524470e+01	-3.090725347957437585e-02
5.893238412979794560e+01	1.207014128231631389e+01	-1.200054679382391298e-01
5.905593088806661939e+01	1.229562432728738486e+01	-2.091036823969039116e-01
5.917947764633530028e+01	1.252110737225845405e+01	-2.982018968555687488e-01
5.930302440460397406e+01	1.274659041722952502e+01	-3.873001113142334195e-01
5.942657116287264785e+01	1.297207346220059421e+01	-4.763983257728982568e-01
5.955011792114132874e+01	1.319755650717166517e+01	-5.654965402315630385e-01
5.967366467941000252e+01	1.342303955214273437e+01	-6.545947546902278757e-01
5.995756675709176875e+01	1.351580193142845587e+01	-7.085009455908026776e-01
6.024146883477353498e+01	1.360856431071417738e+01	-7.624071364913775906e-01
6.052537091245529410e+01	1.370132668999989889e+01	-8.163133273919523925e-01
6.080927299013706033e+01	1.379408906928562040e+01	-8.702195182925271943e-01
6.109317506781882656e+01	1.388685144857134190e+01	-9.241257091931021073e-01
6.137707714550059279e+01	1.397961382785706341e+01	-9.780319000936767981e-01
6.166097922318235192e+01	1.407237620714278492e+01	-1.031938090994251711e+00
6.194488130086411815e+01	1.416513858642850643e+01	-1.085844281894826402e+00
6.222878337854588437e+01	1.425790096571422794e+01	-1.139750472795401315e+00
6.251268545622765060e+01	1.435066334499994944e+01	-1.193656663695976228e+00
6.279658753390940973e+01	1.444342572428567095e+01	-1.247562854596551141e+00
6.308048961159117596e+01	1.453618810357139246e+01	-1.301469045497125832e+00
6.336439168927294219e+01	1.462895048285711397e+01	-1.355375236397700522e+00
6.364829376695470842e+01	1.472171286214283548e+01	-1.409281427298275435e+00
6.393219584463646754e+01	1.481447524142855698e+01	-1.463187618198850348e+00
6.421609792231824088e+01	1.490723762071427849e+01	-1.517093809099425261e+00
6.450000000000000000e+01	1.500000000000000000e+01	-1.570999999999999952e+00
