4.927031139019023698e+01	4.927031139019023698e+01	4.927031139019023698e+01
8.126849674706939197e+01	1.181479259230683176e+01	-1.911308120567412505e+00
8.097699890727717786e+01	1.187758811955334259e+01	-1.920661963439593389e+00
8.068550106748496376e+01	1.194038364679985342e+01	-1.930015806311774496e+00
8.039400322769274965e+01	1.200317917404636248e+01	-1.939369649183955380e+00
8.010250538790053554e+01	1.206597470129287331e+01	-1.948723492056136486e+00
7.981100754810832143e+01	1.212877022853938414e+01	-1.958077334928317370e+00
7.951950970831610732e+01	1.219156575578589496e+01	-1.967431177800498476e+00
7.922801186852389321e+01	1.225436128303240579e+01	-1.976785020672679360e+00
7.893651402873167910e+01	1.231715681027891662e+01	-1.986138863544860467e+00
7.864501618893946500e+01	1.237995233752542745e+01	-1.995492706417041351e+00
7.835351834914725089e+01	1.244274786477193651e+01	-2.004846549289222235e+00
7.806202050935503678e+01	1.250554339201844734e+01	-2.014200392161403119e+00
7.777052266956282267e+01	1.256833891926495816e+01	-2.023554235033584447e+00
7.747902482977060856e+01	1.263113444651146899e+01	-2.032908077905765332e+00
7.718752698997839445e+01	1.269392997375797982e+01	-2.042261920777946216e+00
7.689602915018618035e+01	1.275672550100448888e+01	-2.051615763650127100e+00
7.660453131039396624e+01	1.281952102825099971e+01	-2.060969606522308428e+00
7.631303347060175213e+01	1.288231655549751054e+01	-2.070323449394489312e+00
7.602153563080953802e+01	1.294511208274402136e+01	-2.079677292266670197e+00
7.600503062174351498e+01	1.324455758838248087e+01	-2.081146788908482037e+00
7.598852561267750616e+01	1.354400309402094216e+01	-2.082616285550294322e+00
7.597202060361148312e+01	1.384344859965940167e+01	-2.084085782192106162e+00
7.595551559454547430e+01	1.414289410529786295e+01	-2.085555278833918447e+00
7.593901058547945127e+01	1.444233961093632246e+01	-2.087024775475730287e+00
7.592250557641342823e+01	1.474178511657478374e+01	-2.088494272117542572e+00
7.590600056734741941e+01	1.504123062221324325e+01	-2.089963768759354412e+00
7.588949555828139637e+01	1.534067612785170454e+01	-2.091433265401166253e+00
7.587299054921537333e+01	1.564012163349016404e+01	-2.092902762042978537e+00
7.585648554014936451e+01	1.593956713912862355e+01	-2.094372258684790378e+00
7.583998053108334148e+01	1.623901264476708306e+01	-2.095841755326602662e+00
7.582347552201733265e+01	1.653845815040554612e+01	-2.097311251968414503e+00
7.580697051295130962e+01	1.683790365604400563e+01	-2.098780748610226787e+00
7.579046550388528658e+01	1.713734916168246514e+01	-2.100250245252038628e+00
7.577396049481927776e+01	1.743679466732092465e+01	-2.101719741893850468e+00
