1.344632505986549518e+02	1.344632505986549518e+02	1.344632505986549518e+02
8.887999999999999545e+01	7.624000000000002331e+01	0.000000000000000000e+00
8.870998043184334847e+01	7.608029728216671117e+01	1.153488235103863613e-01
8.853996086368668728e+01	7.592059456433339903e+01	2.306976470207727226e-01
8.836994129553004029e+01	7.576089184650008690e+01	3.460464705311590561e-01
8.819992172737339331e+01	7.560118912866677476e+01	4.613952940415454451e-01
8.802990215921673212e+01	7.544148641083346263e+01	5.767441175519317786e-01
8.785988259106008513e+01	7.528178369300016470e+01	6.920929410623181122e-01
8.768986302290342394e+01	7.512208097516685257e+01	8.074417645727044457e-01
8.751984345474677696e+01	7.496237825733354043e+01	9.227905880830908902e-01
8.734982388659012997e+01	7.480267553950022830e+01	1.038139411593477224e+00
8.717980431843346878e+01	7.464297282166691616e+01	1.153488235103863557e+00
8.700978475027682180e+01	7.448327010383360403e+01	1.268837058614249891e+00
8.689333613424949476e+01	7.424137531743728857e+01	1.213313273379447166e+00
8.677688751822216773e+01	7.399948053104098733e+01	1.157789488144644663e+00
8.666043890219484069e+01	7.375758574464467188e+01	1.102265702909841938e+00
8.654399028616751366e+01	7.351569095824837063e+01	1.046741917675039213e+00
8.642754167014018662e+01	7.327379617185205518e+01	9.912181324402365989e-01
8.631109305411285959e+01	7.303190138545573973e+01	9.356943472054339850e-01
8.619464443808553256e+01	7.279000659905943849e+01	8.801705619706312600e-01
8.607819582205820552e+01	7.254811181266312303e+01	8.246467767358285350e-01
8.596174720603087849e+01	7.230621702626682179e+01	7.691229915010260321e-01
8.584529859000355145e+01	7.206432223987050634e+01	7.135992062662233071e-01
8.556294344346058267e+01	7.205771869022228771e+01	6.727054925042327271e-01
8.528058829691759968e+01	7.205111514057405486e+01	6.318117787422421472e-01
8.499823315037463090e+01	7.204451159092583623e+01	5.909180649802515672e-01
8.471587800383166211e+01	7.203790804127760339e+01	5.500243512182609873e-01
8.443352285728867912e+01	7.203130449162938476e+01	5.091306374562705184e-01
8.415116771074571034e+01	7.202470094198115191e+01	4.682369236942799384e-01
8.386881256420274156e+01	7.201809739233293328e+01	4.273432099322893585e-01
8.358645741765977277e+01	7.201149384268470044e+01	3.864494961702987785e-01
8.330410227111678978e+01	7.200489029303648181e+01	3.455557824083082541e-01
8.302174712457382100e+01	7.199828674338824896e+01	3.046620686463176741e-01
8.273939197803085221e+01	7.199168319374003033e+01	2.637683548843270942e-01
8.245703683148786922e+01	7.198507964409179749e+01	2.228746411223365143e-01
8.217468168494490044e+01	7.197847609444357886e+01	1.819809273603459898e-01
8.189232653840193166e+01	7.197187254479536023e+01	1.410872135983554099e-01
8.160997139185894866e+01	7.196526899514712738e+01	1.001934998363649409e-01
8.132761624531597988e+01	7.195866544549890875e+01	5.929978607437424998e-02
8.104526109877301110e+01	7.195206189585067591e+01	1.840607231238378105e-02
8.076290595223002811e+01	7.194545834620245728e+01	-2.248764144960679889e-02
8.048055080568705932e+01	7.193885479655422444e+01	-6.338135521159737884e-02
8.019819565914409054e+01	7.193225124690600580e+01	-1.042750689735879588e-01
7.991584051260110755e+01	7.192564769725777296e+01	-1.451687827355785387e-01
7.963348536605813877e+01	7.191904414760955433e+01	-1.860624964975691187e-01
7.935113021951516998e+01	7.191244059796132149e+01	-2.269562102595595876e-01
7.906877507297220120e+01	7.190583704831310285e+01	-2.678499240215502786e-01
7.878641992642921821e+01	7.189923349866487001e+01	-3.087436377835408585e-01
7.850406477988624943e+01	7.189262994901665138e+01	-3.496373515455313274e-01
7.820422241593949764e+01	7.191196519419142419e+01	-3.451847223274150944e-01
